"","GSM1625995","GSM1625996","GSM1625997","GSM1625998","GSM1625999","GSM1626000","GSM1626001","GSM1626002","GSM1626003","GSM1626004","GSM1626005","GSM1626006","GSM1626007","GSM1626008","GSM1626009","GSM1626010","GSM1626011","GSM1626012"
"A_23_P149064",8.25202512241679,8.23827972163717,8.31594494534638,8.35358034840587,8.47755563006626,8.45153888480455,8.72030653721584,8.67833174180253,8.73018563258351,8.1672372328418,8.13855703159593,8.16841442043553,8.3108575068294,8.57776394995792,8.46106433434517,8.74533350364461,8.74937165005444,8.76775589444257
"A_23_P380614",12.3528695902221,12.2815099752015,12.2938093625364,13.0820927027374,13.1743527376043,13.1726046434332,13.4309490781261,13.4249856688459,13.4784599989665,12.5797860782041,12.4863658378982,12.4668044590626,13.2060172272581,13.2049650842729,13.0774639259044,13.3548722938534,13.3643695544028,13.401134360587
"A_32_P231493",7.91440048693,7.78828569580227,7.868719573704,8.36515922857026,8.37421059948538,8.26467114849114,8.5660162291749,8.61662565599693,8.58252926831759,7.86009818710695,7.86949091721241,7.90618753565905,8.23408976329194,8.24952076037971,8.44983796976866,8.32081814353687,8.29923894043971,8.36418660550369
"A_23_P61748",9.83078817106372,9.81677140727564,9.75475348471606,9.7153678306292,9.51476603457936,9.52913986845967,9.28334868491873,9.18940721777077,9.0873086856642,9.7860794445477,9.97835107480308,10.0036288360262,9.69369513939942,9.63549690232893,9.71504059520968,9.07786718927219,9.19413809373932,9.29400463526714
"A_32_P79190",8.75472553055025,8.74097940384927,8.61794778601898,8.36385313128242,8.50008570138829,8.46140545482057,8.23402321390586,8.11659455931937,8.16612153509806,8.93001137474329,8.83175175468487,8.72199695430765,8.54820586212172,8.43934897928628,8.32295253249634,8.04908086312855,7.92041877072659,8.32771118308332
"A_23_P152305",13.177094234125,13.1373639133576,13.0668591215971,13.1157562973433,13.4344139706269,13.3217199130421,13.3236256157967,13.3726452090288,13.3977964597038,12.9420094535372,12.7563640942486,12.8544453325986,13.3464283516487,13.2920651853917,13.2920651853917,13.4775292399699,13.2160334646564,13.4209573492839
"A_23_P20196",10.5038446913026,10.4827396159638,10.8847656212449,11.1348875484883,10.6527745726357,10.7861369212994,10.7153730928934,10.6582658425133,10.5586153841955,10.3815721550957,10.8843636808923,10.9631738473804,10.5349505557635,10.7138498276661,11.1050414538436,10.6792670134156,11.1713168788305,10.6913110390677
"A_23_P61886",11.3440844285639,11.2955077678871,11.3135719029789,11.5219730983614,11.632969827399,11.511126977578,11.9676146607208,12.0396883738478,12.0520378616429,11.5093548946467,11.3037157432555,11.3160878866493,11.5956856800884,11.643423667981,11.4829848240866,11.8579142909165,11.8180476407964,11.778417646081
"A_24_P300777",9.5862692827501,9.58759322094273,9.70610425425415,9.41485975145015,9.34936867151921,9.38739589029145,9.31135823507736,9.23115975939845,9.27628703942901,9.467060841567,9.56452572903642,9.55697732880404,9.05661010048455,9.22989129305679,9.29160649465187,9.08180059265938,9.06997228059273,9.11148655323964
"A_23_P144847",8.59347645010414,8.53746726508283,8.47124618068145,8.60292654723319,8.78535148303614,8.66364460661349,8.8765961837474,8.7768280151991,8.71639850612992,8.70763687561062,8.51641893981053,8.53531790384734,8.8827963257015,8.9929757783377,8.74519342346996,8.89492386376121,8.85528497387262,8.93241680879908
"A_23_P201193",8.52348272313301,8.32602076805557,8.39384425144669,8.16612153509806,8.38222373679971,8.39925160532886,8.74475575165789,8.62049425930771,8.72857757950755,8.31060508748935,8.16374554000185,8.24428230861491,8.32001988810326,8.36296866795012,8.28102083015142,8.6782828302737,8.81127811820737,8.71478889439762
"A_23_P64650",11.6578138944523,11.727316297039,11.7848942784726,11.6260892537017,11.5626685438771,11.7137431148039,11.462392635552,11.3297407652339,11.3866634924329,11.6389257466818,11.6735780537166,11.6956922925666,11.5088324275791,11.500405971072,11.556548386251,11.3397310600551,11.3336272289869,11.2168320276506
"A_23_P160167",8.5406203376621,8.51497535954186,8.6286225924108,8.5896649536165,8.72033414957831,8.56772251586104,8.87237114173047,9.0976956289537,9.0873086856642,8.47181067278896,8.43408206222547,8.48306311325224,8.5292303979993,8.68535373057821,8.62289966572546,9.14543882790321,9.0362850737874,8.92379875480316
"A_23_P81880",13.3994737930249,13.4437163163693,13.4227430199597,13.6753377999168,13.7239743546881,13.7449733946183,13.7924197938313,13.9081210391344,13.8688193638986,13.5001669236672,13.4810068556515,13.5108630773451,13.7449733946183,13.7811542265421,13.803662533311,13.8166359498267,13.6371431118214,13.7463038102426
"A_24_P529786",8.3759684781806,8.37443040651769,8.27616920110645,8.5221615528888,8.56932137278081,8.55028337651327,8.30527998796254,8.29669136806764,8.59855600425835,8.82787990724903,8.78419419037728,8.76249435126334,8.57123465371358,8.09635198701566,8.06469913961303,8.03636335282299,8.0238070827262,8.20359282266048
"A_23_P256956",11.2515403041036,11.476657201683,11.5228176614535,10.4250857884052,10.3544920097952,10.2696276143423,9.61665945843009,9.52048695034458,9.7105225141097,11.4965280027039,11.3598860727116,11.343035850464,10.0031606803313,10.1218683952404,10.1187842622194,9.72629459959977,9.39223967577515,9.40126770243073
"A_23_P145761",10.0127519711439,10.15116288551,9.83680013442157,9.7333492329847,9.48590455951163,9.50295569983171,9.85813891755432,10.0470005931332,10.0147913118166,10.1167789240045,10.1824201231331,10.0451631927766,9.55925982484777,9.27018427835807,9.56796604301411,9.76508824514764,9.99651021093281,9.6992526249465
"A_24_P319715",11.4237887771713,11.5702657902088,11.7381728122197,11.6232338246609,11.4529110527709,11.6885648842774,11.288485379549,11.2455067016474,11.2232782784509,11.4252464998547,11.6717735437899,11.6295968717314,11.2510224476346,11.4053154396752,11.6649895438715,11.4652227527977,11.460765755603,11.2065501859525
"A_23_P1461",11.7776759414109,11.7194705645602,11.6922389511418,11.930314494476,12.0037014906378,11.9461022468078,12.0154374133953,12.0253011780529,12.0152776884399,11.7553379970182,11.7631876128411,11.7674930872686,12.126129124288,12.1946098905216,12.0463927723871,12.2664759339926,12.3887932193858,12.1017004180185
"A_23_P305060",9.90725074600561,9.96554189421948,9.99256863231386,9.80446644035131,9.86908634174087,9.8837182248289,10.46005054466,10.5621739221722,10.4699640933665,10.0029070074023,9.92174553114262,9.97314664484864,9.89265854159307,9.81736917625086,9.83507102212056,10.5114957192194,10.5812923157307,10.1777454795935
"A_23_P164179",10.4634097857792,10.4263898840758,10.4265645874437,10.345672143572,10.306389898188,10.1189575524416,9.94515178195991,9.85006714937598,9.82282157802468,10.4690800394656,10.5710520001123,10.6538648833704,10.3353183543538,10.2829883319952,10.5237366735511,9.84541628567404,9.95226315510697,9.83491768853661
"A_23_P336479",12.3462506128068,12.4532978518094,12.3488726565459,12.2261387752138,12.0829234279044,12.2684754687263,12.0971708115455,12.0238295149787,11.9376273393355,12.3783536335121,12.4896166951989,12.3869837078121,12.1103275066274,12.1962162573146,12.0925902363955,11.9151097705385,11.8934365426122,12.0964663496877
"A_23_P16562",10.020810449406,10.1660239570797,10.028802363078,9.64957775253563,9.44729254430079,9.64185705883399,9.6047484234333,9.407470938015,9.45225527799003,9.78021630939167,10.0344969281622,10.076643848441,9.62373720170875,9.34384003073163,9.68080745649421,9.5245580194428,9.71124900929962,9.24845102705641
"A_23_P253692",8.56951874081351,8.55500436974142,8.56183048183074,8.64662844224023,8.75226755972561,8.91174181419986,9.20154681010984,9.25911831113981,9.19448959242035,8.44424296377209,8.53430762213928,8.53028966803481,8.81280670557529,8.96417301396301,8.92055914804668,9.34356224860817,9.43162594546085,9.29810947520954
"A_23_P79692",10.0641110688303,10.1256112822543,10.1183881747059,10.5628605073633,10.5752603689402,10.5586153841955,10.6395889265942,10.817817627607,10.7302207439092,10.2376037462903,10.0955098523466,10.0808785327323,10.4785569645935,10.6525514347788,10.5413990410636,10.8883593814465,10.6167378732608,10.5897019776375
"A_23_P168449",7.95786176030432,7.94779518663215,8.09951991830012,8.20983133011915,8.13532389539053,8.19828363723059,8.25826467324929,8.42224552622103,8.26910013139433,7.93682811043033,7.98756220035602,8.0309546071899,8.08959085228961,8.34223142857522,8.3475007893312,8.45242971762543,8.61896745162267,8.48311911185123
"A_23_P11353",13.8481931388299,13.7318369906197,13.5764279497177,13.5827000228417,13.8972278413021,13.8043882148905,13.7561706049781,13.7318369906197,13.7054608256832,13.779912561065,13.4078866407141,13.4688425320945,13.9533446925775,13.9979189530729,13.7023795661573,13.9762100907733,13.6320100515445,14.0707489785288
"A_23_P84118",8.5911140566075,8.61974198185865,8.38895853319203,8.2198508576911,8.23934629406056,8.06000617885519,7.64313886828137,7.70531426209803,7.77093970416465,8.48717618404937,8.36302952746138,8.34419758329927,8.07733058121787,8.09907031645621,8.2739667753483,7.70726606870186,7.60456769677202,7.72423154225487
"A_23_P308763",11.5991129295658,11.6316190670882,11.6068940731145,11.7679413171289,11.8588424920497,11.9129341766602,12.097701218137,12.1278762133697,12.164433917892,11.447619895583,11.4901971651483,11.4962367061131,11.8566505478517,12.097701218137,11.9604928473957,12.1962162573146,12.1709448531929,12.2161337352598
"A_23_P82334",10.1523061862681,10.2766027776972,10.1870481540307,10.2266348323231,10.2680049655029,10.2696276143423,9.82842614421252,9.91518552595146,9.8729758685556,10.3763631233331,10.3999235278247,10.3227331474858,10.2706610086364,10.2499124920385,10.2459290673764,9.75897756047299,9.85240866775924,9.9404798081184
"A_32_P332317",7.66312550215278,7.70991573590026,7.6745040527294,8.00248831362951,7.92041877072659,8.08525829913349,8.12047298551047,8.18615887668786,8.15693571158295,7.68186954675454,7.79115706628633,7.78058081743924,7.88985800570869,8.02099960690341,7.99805581705284,8.15050634804063,8.20372875539898,7.99352423180122
"A_23_P9152",10.7190553953997,10.6904277560593,10.6848108618822,11.0673480541582,11.0839493528322,11.1696752669362,11.6609483507346,11.4986068315084,11.5974843789891,10.5901655461947,10.5977316944666,10.6673256930479,11.0526958506643,11.1384085631894,11.0552926491854,11.4611424423922,11.5467097717761,11.606380058664
"A_23_P300714",11.6270524829433,11.5624366935069,11.6860312412143,11.9401077336722,11.9838428451961,11.9322025854669,12.1976331596385,12.3078633696738,12.2774069484714,11.4983852161716,11.4406090996508,11.4111904774199,11.8442461535734,11.9905945777511,11.8667618327445,12.2121147442628,12.2164663920359,12.1042966961673
"A_32_P201329",7.87475519901542,7.92279496344328,7.84112080425795,8.13841481716903,8.0336666511232,8.06738260219988,7.69358980802135,7.68596186875398,7.71157076105716,7.96177568703009,7.84228932032048,7.844796692393,8.01719273368327,8.09339314057408,7.928344981575,7.62615589690643,7.52834317477661,7.73116480268238
"A_23_P255104",11.03838720181,11.0081479365981,11.0703022309094,10.6216034804711,10.6674612204439,10.6878888585219,11.0197754251178,11.1848159632266,11.2119606670751,11.0223949066577,11.0421337438393,11.0064935706581,10.6169517337566,10.570895099622,10.6292777153838,11.0401376878227,10.9832663616294,10.8452465099433
"A_23_P88069",12.2484284352019,12.1795446468703,12.0727263386477,12.3389360378452,12.3381932492872,12.2944995687679,12.750769834956,12.8029752056568,12.6677571847814,12.3078633696738,12.1119761374142,12.2135330014164,12.2500582847933,12.4269476193142,12.2548630207485,12.773389989685,12.6665187315871,12.7879524755478
"A_23_P61633",11.1219200978789,11.1497685174102,11.4714733729096,11.7502633609532,11.1735722826432,11.4798034491851,11.5208553233764,11.7431264061195,11.7484241906919,11.1635694528068,11.5746081337617,11.5437195529767,11.101401109294,11.2298469382354,11.6492868587649,11.5421884945235,11.6357556495223,11.417400863673
"A_23_P152984",12.0184012156563,12.0332108499318,11.7884446444201,11.762910885153,11.7047189165619,11.689511580491,11.4947100407553,11.6043286069498,11.533238677006,12.2584704141628,12.0971708115455,12.0365724896273,11.835894977292,11.7918167675174,11.7567978583351,11.6412611277822,11.5353733514712,11.9523146809019
"A_32_P70626",8.23827972163717,8.12879560358862,8.12893876935556,8.5221615528888,8.45484114316089,8.51524920644412,8.51546824654607,8.3475007893312,8.3576102705986,10.2392514649877,8.16154763966946,8.21873705020094,8.52108974019653,8.69114544947119,8.61186665257625,8.62564783809515,8.54809880346784,8.47634217960985
"A_32_P117322",9.40868258650354,9.23181981982566,9.22247492522279,9.63837183722429,9.66025524395444,9.75925384839369,9.53310078728525,9.48031768171643,9.45510473803624,9.40129733532057,9.23474812144883,9.31869438344199,9.72816786006179,9.63636068297152,9.70707997336237,9.37819768130843,9.32953359476784,9.41497375781944
"A_24_P784954",7.78234419642527,7.78828569580227,7.7901325207093,8.04122004116443,8.18454626437603,8.15997778512653,8.34460017057166,8.06708377311726,7.88371620677799,7.79853544696132,7.8096412291223,7.77216483316883,8.22742223189303,8.38734153222936,8.13464482523539,8.00420997846862,8.31098369993977,8.36418660550369
"A_32_P28223",8.15318351669967,8.11681112631676,8.12631687821398,8.71072306832315,8.64038143398591,8.49587427573836,8.42579111701275,8.23508870344928,8.21274344911184,8.24823975507924,8.0893701600738,8.12893876935556,8.52775136354628,8.72370939626331,8.50601468433834,8.11788374869763,8.20969597118628,8.40670153125732
"A_24_P551302",8.73502507973484,8.71277989801105,8.74813882764496,9.2711642535441,9.34864399727638,9.30767126656643,8.99389263463952,9.00039579410836,8.9217339556244,8.53166103794882,8.46953970452525,8.57341549265847,9.24530462925762,9.28576201728604,9.22396933610548,8.7579203463022,8.89222678722868,8.733262788341
"A_23_P98884",8.93864211865542,9.12828997300739,9.06497202548695,9.10720275602876,9.00479630402693,9.18561485927234,9.33510234962065,9.53099589867359,9.44298860526487,8.97002928491238,8.97575686964655,9.02383792338328,9.03278120610164,9.0454069750496,9.2151399798255,9.4954002058196,9.3322882153107,9.15757363451868
"A_23_P27381",10.1179802953068,9.91914538014997,9.90496512848177,9.8451557116058,9.96826961596359,9.82960297452702,9.62393198515861,9.32432538181651,9.31685976638904,10.0836320852738,9.83235198139043,9.74582289761864,9.87600523659476,10.0258792354061,9.90867946000361,9.32714259638109,9.4164694118499,9.50206486384133
"A_24_P352864",8.37105782865396,8.39710477318086,8.32658261495317,8.16325634565797,8.20498954538744,8.26198944959245,8.06961377272678,7.97739165322386,8.0205807983907,8.33242187504545,8.32570853631803,8.3525462110859,8.15808796112515,7.95786176030432,7.96771508822318,7.731636245017,7.84933147554254,8.06201080232384
"A_23_P5586",11.2278449348502,11.3237820304873,11.4413438554305,11.3577654958973,11.2481680444306,11.2974033020778,11.051819274951,11.0973317285924,11.0348557732569,11.3060436726834,11.374371004007,11.39280102783,11.1244870847417,11.1921520523886,11.3683064085382,11.1215426971554,11.0330910254076,10.8614327590937
"A_23_P321501",9.16436217110203,8.99159899199764,9.06266716841,9.17425949110028,9.10252610233259,9.02349669687667,9.98102183760959,9.73375942762394,9.72016074357208,8.9458166112157,9.02318863693788,9.09837415638476,9.28372335793934,9.17872203947358,9.17446757317922,9.38681714863996,9.74192796977814,9.52868341023572
"A_23_P39898",8.0964984086317,8.15342756122266,8.19277983655229,7.91476499356696,7.89758074822715,7.8024959237588,7.47138814778301,7.50844596261871,7.5102379826146,8.25281294559608,8.01807632560546,8.08914943409306,7.9835858412403,7.94158331188004,8.00307606299604,7.54530009842342,7.44411764919376,7.44356760837328
"A_23_P87973",9.51823465385557,9.44260892393698,9.5916362418438,9.9419556269721,10.0297910271465,9.93965193263901,9.70352243463966,9.64789876613275,9.63682448084627,9.72116493586186,9.58907988001656,9.61432690444268,9.88857630348023,9.92105418850864,10.0059151025315,9.70862692361874,9.59552800302224,9.57006954029897
"A_23_P168651",8.36107362429015,8.42295253622166,8.39537146104279,8.44478982898835,8.54820586212172,8.52898293844306,8.76404620627548,8.83806616647445,8.80758258021888,8.86160041977114,8.52400500716638,8.57102391951426,8.60004437454909,8.77547210196192,8.42212869979579,8.91531304485352,8.50629023725216,8.91113412294496
"A_23_P214603",11.6404077558149,11.7961166539944,11.9371470995192,12.5592529888428,12.2926316591356,12.5613330906266,12.5721791910601,12.8413066708892,12.6947255087564,11.8733033170385,11.9318692709869,11.8897449479263,12.2832958593715,12.3300595008509,12.4854052244528,12.9343861059993,12.8133236465456,12.5604576238132
"A_23_P78664",14.0707489785288,14.092704864762,14.1827379165928,13.6887778918546,13.6371431118214,13.6025081709471,13.1214112408527,13.2250015608464,13.2466119938595,14.2054466858594,14.1299890939041,14.1299890939041,13.6887778918546,13.7109254125263,13.6483382586895,13.1252018189784,12.9682458299605,13.0668591215971
"A_23_P21734",11.2533876877844,11.1931695284017,11.229513450363,10.5503723594603,10.7271414617992,10.6178012459403,10.6859522004425,10.6202098658601,10.6217540781907,11.2431956578526,11.0316381323441,11.043232585835,10.6376726201539,10.6413772760092,10.6258758149437,10.6220846748289,10.5574132000891,10.4958474913116
"A_24_P251534",9.37170816947211,9.42001955275511,9.33543986002202,9.47782115802372,9.62000265834427,9.55997507380445,9.77646212810132,9.68562871924929,9.68550755221934,9.50198196103528,9.35693187888669,9.32866763343714,9.47615736446468,9.48788469381546,9.34801958333418,9.50602018946132,9.74192796977814,9.78078438727319
"A_23_P64898",8.16855370831142,8.07213946833828,8.16205007984822,7.82527132787434,7.81358957363012,7.72151231604763,7.59045607720886,7.5699812069864,7.56955934138043,8.03848886607354,7.9922657096237,8.12407812944677,7.7583330885064,7.76178982200717,7.67218341302064,7.37886891252865,7.34511558020554,7.61766031026889
